detector,seed,phase_definition,nominal_fpr,unit,cycle,flight_class,phase,rows,false_alarms,any_false_alarm,false_alarm_events
isolation_forest,2,primary,0.02,12,14,1,overall,4958,134,1,45
isolation_forest,2,primary,0.02,12,14,1,climb,1296,20,1,2
isolation_forest,2,primary,0.02,12,14,1,cruise,1012,0,0,0
isolation_forest,2,primary,0.02,12,14,1,descent,2650,114,1,43
isolation_forest,2,primary,0.02,12,15,1,overall,3814,213,1,46
isolation_forest,2,primary,0.02,12,15,1,climb,778,8,1,2
isolation_forest,2,primary,0.02,12,15,1,cruise,1275,150,1,28
isolation_forest,2,primary,0.02,12,15,1,descent,1761,55,1,16
isolation_forest,2,primary,0.02,12,16,1,overall,4181,156,1,22
isolation_forest,2,primary,0.02,12,16,1,climb,760,3,1,1
isolation_forest,2,primary,0.02,12,16,1,cruise,1877,22,1,5
isolation_forest,2,primary,0.02,12,16,1,descent,1544,131,1,16
isolation_forest,2,primary,0.02,12,17,1,overall,3796,12,1,6
isolation_forest,2,primary,0.02,12,17,1,climb,1240,8,1,2
isolation_forest,2,primary,0.02,12,17,1,cruise,927,1,1,1
isolation_forest,2,primary,0.02,12,17,1,descent,1629,3,1,3
isolation_forest,2,primary,0.02,12,18,1,overall,5378,153,1,44
isolation_forest,2,primary,0.02,12,18,1,climb,650,20,1,4
isolation_forest,2,primary,0.02,12,18,1,cruise,2235,12,1,6
isolation_forest,2,primary,0.02,12,18,1,descent,2493,121,1,34
isolation_forest,2,primary,0.02,12,19,1,overall,4495,47,1,12
isolation_forest,2,primary,0.02,12,19,1,climb,1017,2,1,2
isolation_forest,2,primary,0.02,12,19,1,cruise,1571,0,0,0
isolation_forest,2,primary,0.02,12,19,1,descent,1907,45,1,10
isolation_forest,2,primary,0.02,12,20,1,overall,4660,31,1,10
isolation_forest,2,primary,0.02,12,20,1,climb,868,4,1,4
isolation_forest,2,primary,0.02,12,20,1,cruise,1700,19,1,3
isolation_forest,2,primary,0.02,12,20,1,descent,2092,8,1,3
isolation_forest,2,primary,0.02,12,21,1,overall,4462,22,1,10
isolation_forest,2,primary,0.02,12,21,1,climb,1150,3,1,2
isolation_forest,2,primary,0.02,12,21,1,cruise,1292,1,1,1
isolation_forest,2,primary,0.02,12,21,1,descent,2020,18,1,7
isolation_forest,2,primary,0.02,12,22,1,overall,4495,45,1,11
isolation_forest,2,primary,0.02,12,22,1,climb,1017,2,1,2
isolation_forest,2,primary,0.02,12,22,1,cruise,1571,0,0,0
isolation_forest,2,primary,0.02,12,22,1,descent,1907,43,1,9
isolation_forest,2,primary,0.02,12,23,1,overall,3121,79,1,20
isolation_forest,2,primary,0.02,12,23,1,climb,875,6,1,2
isolation_forest,2,primary,0.02,12,23,1,cruise,584,10,1,4
isolation_forest,2,primary,0.02,12,23,1,descent,1662,63,1,14
isolation_forest,2,primary,0.02,12,24,1,overall,4181,150,1,24
isolation_forest,2,primary,0.02,12,24,1,climb,760,4,1,1
isolation_forest,2,primary,0.02,12,24,1,cruise,1877,17,1,6
isolation_forest,2,primary,0.02,12,24,1,descent,1544,129,1,17
isolation_forest,2,primary,0.02,12,25,1,overall,4495,88,1,25
isolation_forest,2,primary,0.02,12,25,1,climb,1017,2,1,2
isolation_forest,2,primary,0.02,12,25,1,cruise,1571,0,0,0
isolation_forest,2,primary,0.02,12,25,1,descent,1907,86,1,23
isolation_forest,2,primary,0.02,12,26,1,overall,3336,144,1,63
isolation_forest,2,primary,0.02,12,26,1,climb,1028,2,1,1
isolation_forest,2,primary,0.02,12,26,1,cruise,771,48,1,2
isolation_forest,2,primary,0.02,12,26,1,descent,1537,94,1,60
isolation_forest,2,primary,0.02,12,27,1,overall,4498,87,1,22
isolation_forest,2,primary,0.02,12,27,1,climb,710,47,1,9
isolation_forest,2,primary,0.02,12,27,1,cruise,2649,12,1,4
isolation_forest,2,primary,0.02,12,27,1,descent,1139,28,1,9
isolation_forest,2,primary,0.02,12,28,1,overall,5130,208,1,109
isolation_forest,2,primary,0.02,12,28,1,climb,779,5,1,3
isolation_forest,2,primary,0.02,12,28,1,cruise,1624,22,1,9
isolation_forest,2,primary,0.02,12,28,1,descent,2727,181,1,97
isolation_forest,2,primary,0.02,12,29,1,overall,4958,297,1,72
isolation_forest,2,primary,0.02,12,29,1,climb,1296,26,1,8
isolation_forest,2,primary,0.02,12,29,1,cruise,1012,3,1,1
isolation_forest,2,primary,0.02,12,29,1,descent,2650,268,1,63
isolation_forest,2,primary,0.02,12,30,1,overall,3336,346,1,61
isolation_forest,2,primary,0.02,12,30,1,climb,1028,3,1,2
isolation_forest,2,primary,0.02,12,30,1,cruise,771,119,1,3
isolation_forest,2,primary,0.02,12,30,1,descent,1537,224,1,56
isolation_forest,2,primary,0.02,12,31,1,overall,5378,255,1,48
isolation_forest,2,primary,0.02,12,31,1,climb,650,29,1,6
isolation_forest,2,primary,0.02,12,31,1,cruise,2235,20,1,5
isolation_forest,2,primary,0.02,12,31,1,descent,2493,206,1,37
isolation_forest,2,primary,0.02,12,32,1,overall,4958,237,1,51
isolation_forest,2,primary,0.02,12,32,1,climb,1296,25,1,6
isolation_forest,2,primary,0.02,12,32,1,cruise,1012,1,1,1
isolation_forest,2,primary,0.02,12,32,1,descent,2650,211,1,44
isolation_forest,2,primary,0.02,12,33,1,overall,3796,23,1,9
isolation_forest,2,primary,0.02,12,33,1,climb,1240,11,1,2
isolation_forest,2,primary,0.02,12,33,1,cruise,927,9,1,4
isolation_forest,2,primary,0.02,12,33,1,descent,1629,3,1,3
isolation_forest,2,primary,0.02,12,34,1,overall,4181,223,1,34
isolation_forest,2,primary,0.02,12,34,1,climb,760,5,1,1
isolation_forest,2,primary,0.02,12,34,1,cruise,1877,55,1,13
isolation_forest,2,primary,0.02,12,34,1,descent,1544,163,1,20
isolation_forest,2,primary,0.02,12,35,1,overall,4958,306,1,69
isolation_forest,2,primary,0.02,12,35,1,climb,1296,26,1,8
isolation_forest,2,primary,0.02,12,35,1,cruise,1012,3,1,1
isolation_forest,2,primary,0.02,12,35,1,descent,2650,277,1,60
isolation_forest,2,primary,0.02,12,36,1,overall,3796,46,1,22
isolation_forest,2,primary,0.02,12,36,1,climb,1240,15,1,4
isolation_forest,2,primary,0.02,12,36,1,cruise,927,25,1,14
isolation_forest,2,primary,0.02,12,36,1,descent,1629,6,1,4
isolation_forest,2,primary,0.02,13,1,3,overall,15078,283,1,72
isolation_forest,2,primary,0.02,13,1,3,climb,3331,6,1,1
isolation_forest,2,primary,0.02,13,1,3,cruise,7472,94,1,20
isolation_forest,2,primary,0.02,13,1,3,descent,4275,183,1,51
isolation_forest,2,primary,0.02,13,2,3,overall,14761,727,1,74
isolation_forest,2,primary,0.02,13,2,3,climb,4833,18,1,13
isolation_forest,2,primary,0.02,13,2,3,cruise,4077,324,1,19
isolation_forest,2,primary,0.02,13,2,3,descent,5851,385,1,43
isolation_forest,2,primary,0.02,13,3,3,overall,13516,328,1,33
isolation_forest,2,primary,0.02,13,3,3,climb,4349,0,0,0
isolation_forest,2,primary,0.02,13,3,3,cruise,5197,82,1,8
isolation_forest,2,primary,0.02,13,3,3,descent,3970,246,1,25
isolation_forest,2,primary,0.02,13,4,3,overall,14379,174,1,56
isolation_forest,2,primary,0.02,13,4,3,climb,4840,1,1,1
isolation_forest,2,primary,0.02,13,4,3,cruise,5926,45,1,25
isolation_forest,2,primary,0.02,13,4,3,descent,3613,128,1,30
isolation_forest,2,primary,0.02,13,5,3,overall,10288,107,1,31
isolation_forest,2,primary,0.02,13,5,3,climb,3942,10,1,4
isolation_forest,2,primary,0.02,13,5,3,cruise,1814,23,1,1
isolation_forest,2,primary,0.02,13,5,3,descent,4532,74,1,26
isolation_forest,2,primary,0.02,13,6,3,overall,12422,83,1,35
isolation_forest,2,primary,0.02,13,6,3,climb,3062,1,1,1
isolation_forest,2,primary,0.02,13,6,3,cruise,5117,6,1,3
isolation_forest,2,primary,0.02,13,6,3,descent,4243,76,1,31
isolation_forest,2,primary,0.02,13,7,3,overall,17413,624,1,160
isolation_forest,2,primary,0.02,13,7,3,climb,3629,38,1,16
isolation_forest,2,primary,0.02,13,7,3,cruise,3863,25,1,13
isolation_forest,2,primary,0.02,13,7,3,descent,9921,561,1,131
isolation_forest,2,primary,0.02,13,8,3,overall,8926,7,1,5
isolation_forest,2,primary,0.02,13,8,3,climb,2359,2,1,1
isolation_forest,2,primary,0.02,13,8,3,cruise,4101,1,1,1
isolation_forest,2,primary,0.02,13,8,3,descent,2466,4,1,3
isolation_forest,2,primary,0.02,13,9,3,overall,15217,163,1,49
isolation_forest,2,primary,0.02,13,9,3,climb,3779,0,0,0
isolation_forest,2,primary,0.02,13,9,3,cruise,3670,2,1,2
isolation_forest,2,primary,0.02,13,9,3,descent,7768,161,1,47
isolation_forest,2,primary,0.02,13,10,3,overall,17399,210,1,68
isolation_forest,2,primary,0.02,13,10,3,climb,3488,4,1,2
isolation_forest,2,primary,0.02,13,10,3,cruise,7728,34,1,15
isolation_forest,2,primary,0.02,13,10,3,descent,6183,172,1,51
isolation_forest,2,primary,0.02,13,11,3,overall,12701,258,1,64
isolation_forest,2,primary,0.02,13,11,3,climb,4282,99,1,20
isolation_forest,2,primary,0.02,13,11,3,cruise,1698,51,1,7
isolation_forest,2,primary,0.02,13,11,3,descent,6721,108,1,37
isolation_forest,2,primary,0.02,13,12,3,overall,15203,732,1,75
isolation_forest,2,primary,0.02,13,12,3,climb,4464,3,1,2
isolation_forest,2,primary,0.02,13,12,3,cruise,5889,258,1,13
isolation_forest,2,primary,0.02,13,12,3,descent,4850,471,1,61
isolation_forest,2,primary,0.02,13,13,3,overall,14126,505,1,175
isolation_forest,2,primary,0.02,13,13,3,climb,3234,125,1,58
isolation_forest,2,primary,0.02,13,13,3,cruise,3631,51,1,18
isolation_forest,2,primary,0.02,13,13,3,descent,7261,329,1,99
isolation_forest,2,primary,0.02,13,14,3,overall,14126,501,1,156
isolation_forest,2,primary,0.02,13,14,3,climb,3234,126,1,59
isolation_forest,2,primary,0.02,13,14,3,cruise,3631,49,1,17
isolation_forest,2,primary,0.02,13,14,3,descent,7261,326,1,80
isolation_forest,2,primary,0.02,13,15,3,overall,9186,107,1,53
isolation_forest,2,primary,0.02,13,15,3,climb,2004,16,1,2
isolation_forest,2,primary,0.02,13,15,3,cruise,1584,0,0,0
isolation_forest,2,primary,0.02,13,15,3,descent,5598,91,1,51
isolation_forest,2,primary,0.02,13,16,3,overall,18726,976,1,42
isolation_forest,2,primary,0.02,13,16,3,climb,3532,3,1,3
isolation_forest,2,primary,0.02,13,16,3,cruise,9754,388,1,11
isolation_forest,2,primary,0.02,13,16,3,descent,5440,585,1,29
isolation_forest,2,primary,0.02,13,17,3,overall,11636,153,1,66
isolation_forest,2,primary,0.02,13,17,3,climb,3072,1,1,1
isolation_forest,2,primary,0.02,13,17,3,cruise,3760,0,0,0
isolation_forest,2,primary,0.02,13,17,3,descent,4804,152,1,65
isolation_forest,2,primary,0.02,13,18,3,overall,16570,734,1,94
isolation_forest,2,primary,0.02,13,18,3,climb,4622,11,1,2
isolation_forest,2,primary,0.02,13,18,3,cruise,2301,586,1,61
isolation_forest,2,primary,0.02,13,18,3,descent,9647,137,1,31
isolation_forest,2,primary,0.02,14,1,1,overall,4498,13,1,5
isolation_forest,2,primary,0.02,14,1,1,climb,710,7,1,1
isolation_forest,2,primary,0.02,14,1,1,cruise,2649,5,1,3
isolation_forest,2,primary,0.02,14,1,1,descent,1139,1,1,1
isolation_forest,2,primary,0.02,14,2,1,overall,3336,41,1,33
isolation_forest,2,primary,0.02,14,2,1,climb,1028,1,1,1
isolation_forest,2,primary,0.02,14,2,1,cruise,771,2,1,2
isolation_forest,2,primary,0.02,14,2,1,descent,1537,38,1,30
isolation_forest,2,primary,0.02,14,3,1,overall,5130,114,1,60
isolation_forest,2,primary,0.02,14,3,1,climb,779,0,0,0
isolation_forest,2,primary,0.02,14,3,1,cruise,1624,23,1,10
isolation_forest,2,primary,0.02,14,3,1,descent,2727,91,1,50
isolation_forest,2,primary,0.02,14,4,1,overall,3814,179,1,43
isolation_forest,2,primary,0.02,14,4,1,climb,778,2,1,2
isolation_forest,2,primary,0.02,14,4,1,cruise,1275,131,1,23
isolation_forest,2,primary,0.02,14,4,1,descent,1761,46,1,18
isolation_forest,2,primary,0.02,14,5,1,overall,5069,33,1,15
isolation_forest,2,primary,0.02,14,5,1,climb,1772,0,0,0
isolation_forest,2,primary,0.02,14,5,1,cruise,686,0,0,0
isolation_forest,2,primary,0.02,14,5,1,descent,2611,33,1,15
isolation_forest,2,primary,0.02,14,6,1,overall,4660,27,1,9
isolation_forest,2,primary,0.02,14,6,1,climb,868,2,1,2
isolation_forest,2,primary,0.02,14,6,1,cruise,1700,18,1,4
isolation_forest,2,primary,0.02,14,6,1,descent,2092,7,1,3
isolation_forest,2,primary,0.02,14,7,1,overall,3814,187,1,45
isolation_forest,2,primary,0.02,14,7,1,climb,778,2,1,2
isolation_forest,2,primary,0.02,14,7,1,cruise,1275,136,1,24
isolation_forest,2,primary,0.02,14,7,1,descent,1761,49,1,19
isolation_forest,2,primary,0.02,14,8,1,overall,4498,12,1,6
isolation_forest,2,primary,0.02,14,8,1,climb,710,7,1,2
isolation_forest,2,primary,0.02,14,8,1,cruise,2649,4,1,3
isolation_forest,2,primary,0.02,14,8,1,descent,1139,1,1,1
isolation_forest,2,primary,0.02,14,9,1,overall,5355,82,1,41
isolation_forest,2,primary,0.02,14,9,1,climb,570,2,1,2
isolation_forest,2,primary,0.02,14,9,1,cruise,2042,18,1,4
isolation_forest,2,primary,0.02,14,9,1,descent,2743,62,1,35
isolation_forest,2,primary,0.02,14,10,1,overall,5355,61,1,35
isolation_forest,2,primary,0.02,14,10,1,climb,570,2,1,2
isolation_forest,2,primary,0.02,14,10,1,cruise,2042,18,1,4
isolation_forest,2,primary,0.02,14,10,1,descent,2743,41,1,29
isolation_forest,2,primary,0.02,14,11,1,overall,4462,14,1,5
isolation_forest,2,primary,0.02,14,11,1,climb,1150,1,1,1
isolation_forest,2,primary,0.02,14,11,1,cruise,1292,0,0,0
isolation_forest,2,primary,0.02,14,11,1,descent,2020,13,1,4
isolation_forest,2,primary,0.02,14,12,1,overall,5069,33,1,16
isolation_forest,2,primary,0.02,14,12,1,climb,1772,1,1,1
isolation_forest,2,primary,0.02,14,12,1,cruise,686,0,0,0
isolation_forest,2,primary,0.02,14,12,1,descent,2611,32,1,15
isolation_forest,2,primary,0.02,14,13,1,overall,3814,201,1,43
isolation_forest,2,primary,0.02,14,13,1,climb,778,6,1,2
isolation_forest,2,primary,0.02,14,13,1,cruise,1275,143,1,26
isolation_forest,2,primary,0.02,14,13,1,descent,1761,52,1,15
isolation_forest,2,primary,0.02,14,14,1,overall,4495,41,1,8
isolation_forest,2,primary,0.02,14,14,1,climb,1017,2,1,2
isolation_forest,2,primary,0.02,14,14,1,cruise,1571,0,0,0
isolation_forest,2,primary,0.02,14,14,1,descent,1907,39,1,6
isolation_forest,2,primary,0.02,14,15,1,overall,4958,178,1,53
isolation_forest,2,primary,0.02,14,15,1,climb,1296,20,1,2
isolation_forest,2,primary,0.02,14,15,1,cruise,1012,0,0,0
isolation_forest,2,primary,0.02,14,15,1,descent,2650,158,1,51
isolation_forest,2,primary,0.02,14,16,1,overall,3336,65,1,41
isolation_forest,2,primary,0.02,14,16,1,climb,1028,2,1,1
isolation_forest,2,primary,0.02,14,16,1,cruise,771,22,1,7
isolation_forest,2,primary,0.02,14,16,1,descent,1537,41,1,33
isolation_forest,2,primary,0.02,14,17,1,overall,5069,33,1,15
isolation_forest,2,primary,0.02,14,17,1,climb,1772,1,1,1
isolation_forest,2,primary,0.02,14,17,1,cruise,686,0,0,0
isolation_forest,2,primary,0.02,14,17,1,descent,2611,32,1,14
isolation_forest,2,primary,0.02,14,18,1,overall,4495,39,1,8
isolation_forest,2,primary,0.02,14,18,1,climb,1017,2,1,2
isolation_forest,2,primary,0.02,14,18,1,cruise,1571,0,0,0
isolation_forest,2,primary,0.02,14,18,1,descent,1907,37,1,6
isolation_forest,2,primary,0.02,14,19,1,overall,5355,74,1,44
isolation_forest,2,primary,0.02,14,19,1,climb,570,2,1,2
isolation_forest,2,primary,0.02,14,19,1,cruise,2042,21,1,5
isolation_forest,2,primary,0.02,14,19,1,descent,2743,51,1,37
isolation_forest,2,primary,0.02,14,20,1,overall,4495,40,1,8
isolation_forest,2,primary,0.02,14,20,1,climb,1017,2,1,2
isolation_forest,2,primary,0.02,14,20,1,cruise,1571,0,0,0
isolation_forest,2,primary,0.02,14,20,1,descent,1907,38,1,6
isolation_forest,2,primary,0.02,14,21,1,overall,5355,116,1,55
isolation_forest,2,primary,0.02,14,21,1,climb,570,3,1,1
isolation_forest,2,primary,0.02,14,21,1,cruise,2042,22,1,5
isolation_forest,2,primary,0.02,14,21,1,descent,2743,91,1,49
isolation_forest,2,primary,0.02,14,22,1,overall,5130,111,1,69
isolation_forest,2,primary,0.02,14,22,1,climb,779,1,1,1
isolation_forest,2,primary,0.02,14,22,1,cruise,1624,20,1,8
isolation_forest,2,primary,0.02,14,22,1,descent,2727,90,1,60
isolation_forest,2,primary,0.02,14,23,1,overall,4495,39,1,7
isolation_forest,2,primary,0.02,14,23,1,climb,1017,2,1,2
isolation_forest,2,primary,0.02,14,23,1,cruise,1571,0,0,0
isolation_forest,2,primary,0.02,14,23,1,descent,1907,37,1,5
isolation_forest,2,primary,0.02,14,24,1,overall,5069,37,1,17
isolation_forest,2,primary,0.02,14,24,1,climb,1772,1,1,1
isolation_forest,2,primary,0.02,14,24,1,cruise,686,0,0,0
isolation_forest,2,primary,0.02,14,24,1,descent,2611,36,1,16
isolation_forest,2,primary,0.02,14,25,1,overall,4498,30,1,9
isolation_forest,2,primary,0.02,14,25,1,climb,710,16,1,3
isolation_forest,2,primary,0.02,14,25,1,cruise,2649,12,1,4
isolation_forest,2,primary,0.02,14,25,1,descent,1139,2,1,2
isolation_forest,2,primary,0.02,14,26,1,overall,5378,131,1,38
isolation_forest,2,primary,0.02,14,26,1,climb,650,17,1,5
isolation_forest,2,primary,0.02,14,26,1,cruise,2235,12,1,5
isolation_forest,2,primary,0.02,14,26,1,descent,2493,102,1,28
isolation_forest,2,primary,0.02,14,27,1,overall,5130,139,1,81
isolation_forest,2,primary,0.02,14,27,1,climb,779,1,1,1
isolation_forest,2,primary,0.02,14,27,1,cruise,1624,21,1,8
isolation_forest,2,primary,0.02,14,27,1,descent,2727,117,1,72
isolation_forest,2,primary,0.02,14,28,1,overall,4495,99,1,26
isolation_forest,2,primary,0.02,14,28,1,climb,1017,2,1,2
isolation_forest,2,primary,0.02,14,28,1,cruise,1571,0,0,0
isolation_forest,2,primary,0.02,14,28,1,descent,1907,97,1,24
isolation_forest,2,primary,0.02,14,29,1,overall,5130,188,1,95
isolation_forest,2,primary,0.02,14,29,1,climb,779,6,1,2
isolation_forest,2,primary,0.02,14,29,1,cruise,1624,26,1,10
isolation_forest,2,primary,0.02,14,29,1,descent,2727,156,1,83
isolation_forest,2,primary,0.02,14,30,1,overall,3336,180,1,45
isolation_forest,2,primary,0.02,14,30,1,climb,1028,2,1,1
isolation_forest,2,primary,0.02,14,30,1,cruise,771,56,1,2
isolation_forest,2,primary,0.02,14,30,1,descent,1537,122,1,42
isolation_forest,2,primary,0.02,14,31,1,overall,4495,157,1,18
isolation_forest,2,primary,0.02,14,31,1,climb,1017,2,1,2
isolation_forest,2,primary,0.02,14,31,1,cruise,1571,0,0,0
isolation_forest,2,primary,0.02,14,31,1,descent,1907,155,1,16
isolation_forest,2,primary,0.02,14,32,1,overall,3121,39,1,15
isolation_forest,2,primary,0.02,14,32,1,climb,875,5,1,2
isolation_forest,2,primary,0.02,14,32,1,cruise,584,9,1,4
isolation_forest,2,primary,0.02,14,32,1,descent,1662,25,1,9
isolation_forest,2,primary,0.02,14,33,1,overall,3336,203,1,47
isolation_forest,2,primary,0.02,14,33,1,climb,1028,2,1,1
isolation_forest,2,primary,0.02,14,33,1,cruise,771,58,1,2
isolation_forest,2,primary,0.02,14,33,1,descent,1537,143,1,44
isolation_forest,2,primary,0.02,14,34,1,overall,4181,274,1,43
isolation_forest,2,primary,0.02,14,34,1,climb,760,8,1,1
isolation_forest,2,primary,0.02,14,34,1,cruise,1877,65,1,11
isolation_forest,2,primary,0.02,14,34,1,descent,1544,201,1,31
isolation_forest,2,primary,0.02,14,35,1,overall,5355,332,1,81
isolation_forest,2,primary,0.02,14,35,1,climb,570,4,1,1
isolation_forest,2,primary,0.02,14,35,1,cruise,2042,27,1,5
isolation_forest,2,primary,0.02,14,35,1,descent,2743,301,1,75
isolation_forest,2,primary,0.02,15,1,2,overall,5696,100,1,34
isolation_forest,2,primary,0.02,15,1,2,climb,1243,2,1,1
isolation_forest,2,primary,0.02,15,1,2,cruise,1062,4,1,4
isolation_forest,2,primary,0.02,15,1,2,descent,3391,94,1,29
isolation_forest,2,primary,0.02,15,2,2,overall,9239,85,1,13
isolation_forest,2,primary,0.02,15,2,2,climb,2448,3,1,1
isolation_forest,2,primary,0.02,15,2,2,cruise,3696,0,0,0
isolation_forest,2,primary,0.02,15,2,2,descent,3095,82,1,12
isolation_forest,2,primary,0.02,15,3,2,overall,9178,148,1,37
isolation_forest,2,primary,0.02,15,3,2,climb,4026,6,1,5
isolation_forest,2,primary,0.02,15,3,2,cruise,1191,59,1,5
isolation_forest,2,primary,0.02,15,3,2,descent,3961,83,1,27
isolation_forest,2,primary,0.02,15,4,2,overall,9034,263,1,70
isolation_forest,2,primary,0.02,15,4,2,climb,3642,67,1,10
isolation_forest,2,primary,0.02,15,4,2,cruise,2593,69,1,25
isolation_forest,2,primary,0.02,15,4,2,descent,2799,127,1,35
isolation_forest,2,primary,0.02,15,5,2,overall,9960,167,1,39
isolation_forest,2,primary,0.02,15,5,2,climb,2236,1,1,1
isolation_forest,2,primary,0.02,15,5,2,cruise,2745,0,0,0
isolation_forest,2,primary,0.02,15,5,2,descent,4979,166,1,38
isolation_forest,2,primary,0.02,15,6,2,overall,12295,132,1,21
isolation_forest,2,primary,0.02,15,6,2,climb,4144,4,1,1
isolation_forest,2,primary,0.02,15,6,2,cruise,2960,98,1,4
isolation_forest,2,primary,0.02,15,6,2,descent,5191,30,1,16
isolation_forest,2,primary,0.02,15,7,2,overall,8227,289,1,61
isolation_forest,2,primary,0.02,15,7,2,climb,3568,56,1,36
isolation_forest,2,primary,0.02,15,7,2,cruise,2386,176,1,17
isolation_forest,2,primary,0.02,15,7,2,descent,2273,57,1,8
isolation_forest,2,primary,0.02,15,8,2,overall,7034,492,1,104
isolation_forest,2,primary,0.02,15,8,2,climb,1354,13,1,3
isolation_forest,2,primary,0.02,15,8,2,cruise,1715,0,0,0
isolation_forest,2,primary,0.02,15,8,2,descent,3965,479,1,101
isolation_forest,2,primary,0.02,15,9,2,overall,11355,282,1,100
isolation_forest,2,primary,0.02,15,9,2,climb,3110,2,1,1
isolation_forest,2,primary,0.02,15,9,2,cruise,4896,145,1,76
isolation_forest,2,primary,0.02,15,9,2,descent,3349,135,1,23
isolation_forest,2,primary,0.02,15,10,2,overall,9407,92,1,38
isolation_forest,2,primary,0.02,15,10,2,climb,3099,2,1,2
isolation_forest,2,primary,0.02,15,10,2,cruise,1671,0,0,0
isolation_forest,2,primary,0.02,15,10,2,descent,4637,90,1,36
isolation_forest,2,primary,0.02,15,11,2,overall,8817,82,1,20
isolation_forest,2,primary,0.02,15,11,2,climb,2863,3,1,1
isolation_forest,2,primary,0.02,15,11,2,cruise,2343,0,0,0
isolation_forest,2,primary,0.02,15,11,2,descent,3611,79,1,19
isolation_forest,2,primary,0.02,15,12,2,overall,10448,34,1,13
isolation_forest,2,primary,0.02,15,12,2,climb,2481,4,1,3
isolation_forest,2,primary,0.02,15,12,2,cruise,3230,0,0,0
